"astro-ph/0112372","Dave Besson","I. Kravchenko, et. al. (The RICE Collaboration)","Performance and Simulation of the RICE detector","preprint, to be submitted to Astropart. Phys","Astropart.Phys.19:15-36,2003","10.1016/S0927-6505(02)00194-9",,"astro-ph hep-ex",,"  The RICE experiment (Radio Ice Cherenkov Experiment) at the South Pole,
co-deployed with the AMANDA experiment, seeks to detect ultra-high energy (UHE)
electron neutrinos interacting in cold polar ice. Such interactions produce
electromagnetic showers, which emit radio-frequency Cherenkov radiation. We
describe the experimental apparatus and the procedures used to measure the
neutrino flux.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 23:44:20 GMT""}]","2008-11-26"
"hep-ph/0112220","Dr Rukmani Mohanta","A. K. Giri, R. Mohanta, M. P. Khanna","Possibility of extracting the weak phase $\gamma$ from $\Lambda_b \to
  \Lambda D^0$ decays","12 pages, LaTex, Minor changes in the text, version to appear in
  Phys. Rev. D","Phys.Rev. D65 (2002) 073029","10.1103/PhysRevD.65.073029",,"hep-ph",,"  We explore the possibility of extracting the weak phase $\gamma$ from pure
tree decays $\Lambda_b \to \Lambda (D^0, \bar{D^0}, D^0_{CP})$ in a model
independent way. The CP violating weak phase $\gamma$ can be determined
cleanly, without any hadronic uncertainties, as these decay modes are free from
the penguin pollutions. Furthermore, neither tagging nor time dependent studies
are required to extract the angle $\gamma $ with these modes.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 04:52:12 GMT""},{""version"":""v2"",""created"":""Mon, 11 Feb 2002 04:02:57 GMT""}]","2009-11-07"
"hep-ph/0112221","shunzo Kumano","S. Kumano (Saga University)","A model prediction for polarized antiquark flavor asymmetry","1+4 pages, LaTeX2e, ws-ijmpa.cls, 2 eps figures. Talk given at the
  3rd Circum-Pan-Pacific Symposium on High Energy Spin Physics, Oct. 8-13,
  2001, Beijing, China. To be published in proceedings. Email:
  kumanos@cc.saga-u.ac.jp, see http://hs.phys.saga-u.ac.jp/","Int.J.Mod.Phys. A18 (2003) 1457-1460","10.1142/S0217751X03014897","SAGA-HE-183-01","hep-ph hep-ex nucl-th",,"  Polarized flavor asymmetry Delta u-bar/Delta d-bar is investigated in a
meson-cloud model. A polarized nucleon splits into a rho meson and a baryon,
then the polarized rho meson interacts with the virtual photon. Because of the
difference between the longitudinally polarized distributions Delta u-bar and
Delta d-bar in rho, the polarized flavor asymmetry is produced in the nucleon.
In addition, we show that the g_2 part of rho contributes to the asymmetry
especially at medium x with small Q^2.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 05:44:20 GMT""}]","2009-11-07"
"hep-ph/0112222","Athar Hussain","H. Athar (NCTS, NCTU), Kingman Cheung (NCTS), Guey-Lin Lin (NCTU),
  Jie-Jun Tseng (NCTU)","Comparison of high-energy galactic and atmospheric tau neutrino flux","12 pages, 4 figures, comparison with atmospheric tau neutrino flux
  added","Astropart.Phys.18:581-592,2003","10.1016/S0927-6505(02)00183-4","NCTU-HEP-01015, NSC-NCTS-0112218","hep-ph astro-ph hep-ex",,"  We compare the tau neutrino flux arising from the galaxy and the earth
atmosphere for 10^3 < E/GeV < 10^11. The intrinsic and oscillated tau neutrino
fluxes from both sources are calculated. The intrinsic galactic \nu_{\tau} flux
(E > 10^3 GeV) is calculated by considering the interactions of high-energy
cosmic-rays with the matter present in our galaxy, whereas the oscillated
galactic \nu_{\tau} flux is coming from the oscillation of the galactic
\nu_{\mu} flux. For the intrinsic atmospheric \nu_{\tau} flux, we extend the
validity of a previous calculation from E < 10^6 GeV up to E < 10^11 GeV. The
oscillated atmospheric \nu_{\tau} flux is, on the other hand, rather
suppressed. We find that, for 10^3 < E/GeV < 5\cdot 10^7, the oscillated
\nu_{\tau} flux along the galactic plane dominates over the maximal intrinsic
atmospheric \nu_{\tau} flux, i.e., the flux along the horizontal direction. We
also briefly mention the presently envisaged prospects for observing these
high-energy tau neutrinos.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:29:39 GMT""},{""version"":""v2"",""created"":""Wed, 6 Mar 2002 08:24:08 GMT""}]","2011-05-23"
"hep-ph/0112223","Timo Arvid Lahde","T.A. Lahde and D.O. Riska","Pi and PiPi Decays of Excited D Mesons","3 pages, 1 figure. For the proceedings of Menu 2001, Washington DC,
  July 26-31, 2001","PiN Newslett. 16 (2002) 397-399",,,"hep-ph",,"  The $\pi$ and $\pi\pi$ decay widths of the excited charm mesons are
calculated using a Hamiltonian model within the framework of the covariant
Blankenbecler-Sugar equation. The pion-light constituent quark coupling is
described by the chiral pseudovector Lagrangian.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:52:18 GMT""}]","2007-05-23"
"hep-ph/0112224","Milica Krcmar","R. Horvat, M. Krcmar and B. Lakic","Recent searches for solar axions and large extra dimensions","4 pages, revtex 4, minor changes, version accepted by PRD","Phys.Rev. D65 (2002) 087701","10.1103/PhysRevD.65.087701","IRB-ZEF-2001/38","hep-ph astro-ph nucl-ex",,"  We analyze the data from two recent experiments designed to search for solar
axions within the context of multidimensional theories of the Kaluza-Klein
type. In these experiments, axions were supposed to be emitted from the solar
core, in M1 transitions between the first excited state and the ground state of
57Fe and 7Li. Because of the high multiplicity of axionic Kaluza-Klein states
which couple with the strength of ordinary QCD axions, we obtain much more
stringent experimental limits on the four-dimensional Peccei-Quinn breaking
scale f_{PQ}, compared with the solar QCD axion limit. Specifically, for the
57Fe experiment, f_{PQ}>1x10^6 GeV in theories with two extra dimensions and a
higher-dimensional gravitational scale M_H of order 100 TeV, and f_{PQ}>1x10^6
GeV in theories with three extra dimensions and M_H of order 1 TeV (to be
compared with the QCD axion limit, f_{PQ}>8x10^3 GeV). For the 7Li experiment,
f_{PQ}>1.4x10^5 GeV and 3.4x10^5 GeV, respectively (to be compared with the QCD
axion limit, f_{PQ}>1.9x10^2 GeV). It is an interesting feature of our results
that, in most cases, the obtained limit on f_{PQ} cannot be coupled with the
mass of the axion, which is essentially set by the (common) radius of the extra
dimensions.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 13:27:46 GMT""},{""version"":""v2"",""created"":""Thu, 14 Mar 2002 09:51:40 GMT""}]","2009-11-07"
"hep-ph/0112225","Piet Mulders","P.J. Mulders","Azimuthal and spin asymmetries in DIS","28 pages; Lectures presented at the Advanced Study Institute
  ""Symmetries and Spin"" (Praha-SPIN-2001), Prague, July 2001","Czech.J.Phys.52:C27-C54,2002","10.1007/s10582-002-0095-z",,"hep-ph",,"  In these lectures I want to discuss how the structure functions in deep
inelastic scattering relate to quark and gluon correlation functions. In
particular we will consider the issue of intrinsic transverse momenta of
quarks, which becomes important in processes like 1-particle inclusive
leptoproduction. Some examples of cross sections and asymmetries, in particular
in polarized scattering processes are discussed. We also discuss the operator
structure for azimuthal asymmetries and their evolution.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 13:48:29 GMT""}]","2009-11-07"
"hep-ph/0112227","Leonardo Cosmai","M. Consoli","A weak, attractive, long-range force in Higgs condensates","12 pages, LaTeX","Phys.Lett. B541 (2002) 307-313","10.1016/S0370-2693(02)02236-0",,"hep-ph",,"  Due to the peculiar nature of the underlying medium, density fluctuations in
a `Higgs condensate' are predicted to propagate for infinitely long wavelengths
with a group velocity $c_s\to \infty $. On the other hand, for any large but
finite $c_s$ there is a weak, attractive $1/r$ potential of strength
${{1}\over{c^2_s}}$ and the energy spectrum deviates from the purely massive
form $\sqrt{p}^2 + M^2_h}$ at momenta smaller than $\delta\sim
{{M_h}\over{c_s}}$. Physically, the length scale $\delta^{-1}$ corresponds to
the mean free-path for the elementary constituents in the condensate and would
naturally be placed in the millimeter range.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:19:28 GMT""}]","2009-11-07"
"hep-th/0112137","Don Marolf","Donald Marolf","The Past, puzzles, and promise of 6-branes","Contribution to the proceedings of the 10th Tohwa International
  Symposium, Fukuoka, Japan, July 3-7, 2001. 12 pages, 1 figure",,"10.1063/1.1454370","SU-GP-01/9-1","hep-th",,"  The fact that both the D6-brane and the orientifold 6-plane have smooth,
horizon-free descriptions in M-theory makes them especially useful in
understanding certain aspects of brane physics. We briefly review how this
connection has been used to understand a number of effects, several of which
are associated with the Hanany-Witten transition. One particular outcome is a
""confinement mod 2"" effect for zero-branes in the background of a single
D8-brane. We also discuss an interesting puzzle associated with flux-expulsion
from D6-branes in this context. Finally, we discuss the promise of using a
similar M-theoretic description of the orientifold 6-plane to understand the
consistency of stringy negative energy objects with the 2nd law of black hole
thermodynamics.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 21:17:42 GMT""}]","2009-11-07"
"hep-th/0112139","Valentin V. Khoze","Chong-Sun Chu, Valentin V. Khoze and Gabriele Travaglini","Noncommutativity and Model Building","8 pages, v2: equation (26) corrected, a comment and references added;
  v3: add comments about anomaly cancellation; stressing main technical
  achievement is the construction of matters in arbitrary representations of
  noncommutative U(N)","Phys.Lett. B543 (2002) 318-322","10.1016/S0370-2693(02)02234-7",,"hep-th hep-ph",,"  We propose a way to introduce matter fields transforming in arbitrary
representations of the gauge group in noncommutative U(N) gauge theories. We
then argue that in the presence of supersymmetry, an ordinary commutative SU(N)
gauge theory with a general matter content can always be embedded into a
noncommutative U(N) theory at energies above the noncommutativity mass scale
M_{NC} ~ \theta^{-1/2}. At energies below M_{NC}, the U(1) degrees of freedom
decouple due to the IR/UV mixing, and the noncommutative theory reduces to its
commutative counterpart. Supersymmetry can be spontaneously broken by a
Fayet-Iliopoulos D-term introduced in the noncommutative U(N) theory. U(1)
degrees of freedom become arbitrarily weakly coupled in the infrared and
naturally play the role of the hidden sector for supersymmetry breaking. To
illustrate these ideas we construct a noncommutative U(5) GUT model with
Fayet-Iliopoulos supersymmetry breaking, which reduces to a realistic
commutative theory in the infrared.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 12:11:47 GMT""},{""version"":""v2"",""created"":""Mon, 4 Feb 2002 16:23:58 GMT""},{""version"":""v3"",""created"":""Wed, 24 Apr 2002 10:54:41 GMT""}]","2010-04-05"
"hep-th/0112140","Ysmyung","Y. S. Myung (Inje Univ)","Dynamic dS/CFT correspondence using the brane cosmology","13 pages, revised version including the new interpretation for energy
  terms in the Friedmann equation of the Euclidean space approach to appear in
  PLB","Phys.Lett. B531 (2002) 1-8","10.1016/S0370-2693(02)01365-5","INJE-TP-01-10","hep-th",,"  We explore the dynamic dS/CFT correspondence using the moving domain
wall(brane) approach in the brane cosmology. The bulk spacetimes are given by
the Schwarzschild-de Sitter (SdS) black hole and the topological-de Sitter
(TdS) solutions. We consider the embeddings of (Euclidean) moving domain walls
into the (Euclidean) de Sitter spaces. The TdS solution is better to describe
the static dS/CFT correspondence than the SdS black hole, while in the dynamic
dS/CFT correspondence the SdS solution provides situation better than that of
the TdS solution. However, we do not find a desirable cosmological scenario
from the SdS black hole space.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 01:31:45 GMT""},{""version"":""v2"",""created"":""Thu, 20 Dec 2001 02:13:42 GMT""},{""version"":""v3"",""created"":""Wed, 13 Feb 2002 22:29:53 GMT""}]","2009-11-07"
"hep-th/0112141",,"Alexios P. Polychronakos","Calogero-Moser models with noncommutative spin interactions","Version to appear in Phys. Rev. Lett","Phys.Rev.Lett. 89 (2002) 126403","10.1103/PhysRevLett.89.126403","RU-01-19-B","hep-th cond-mat math-ph math.MP math.QA nlin.SI",,"  We construct integrable generalizations of the elliptic
Calogero-Sutherland-Moser model of particles with spin, involving
noncommutative spin interactions. The spin coupling potential is a modular
function and, generically, breaks the global spin symmetry of the model down to
a product of U(1) phase symmetries. Previously known models are recovered as
special cases.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 09:32:43 GMT""},{""version"":""v2"",""created"":""Mon, 22 Jul 2002 19:59:59 GMT""},{""version"":""v3"",""created"":""Mon, 22 Jul 2002 20:13:09 GMT""}]","2009-11-07"
"hep-th/0112142","Dmitri Ryzhikh","L. Laperashvili (ITEP, Moscow, Russia), D. A. Ryzhikh (ITEP, Moscow,
  Russia)","[SU(5)]^3 SUSY unification","15 pages, 5 figures; submitted to Festschrift dedicated to the 60th
  jubilee of Holger Bech Nielsen",,,,"hep-th",,"  In the present paper we demonstrate the possibility of the [SUSY(5)]^3 SUSY
unification at the energy scale $\mu_{GUT}\approx 10^{18.3} GeV$ with the value
of GUT inverse finestructure constant $\alpha_{GUT}^{-1}\approx 34.4$, which is
very close to its critical value $\alpha_{5, crit}^{-1}\approx 34.0$, existing
at the Planck scale.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 13:39:26 GMT""}]","2007-05-23"
"hep-th/0112143","Gennady Stepanovich Danilov","G.S. Danilov","Using of unitarity equations for the calculation of fermion interaction
  amplitudes in the superstring theory","18 pp, Latex",,,"PNPI-2454","hep-th",,"  The unitarity equations for the boson interaction amplitudes in the
superstring theory are used to calculate the interaction amplitudes including
the Ramond states, which are 10-fermion and Ramond bosons. The n-loop, 4-point
amplitude with two massless Neveu-Schwarz bosons and two massless Ramond states
is obtained explicitly. It is shown that, in addition, the unitarity equations
require some integral relations for local functions determining the amplitude.
For the tree amplitude the validness of the above integral relations is
verified.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:52:33 GMT""}]","2007-05-23"
"hep-th/0112144","Roberto Casalbuoni","Roberto Casalbuoni","A theory of algebraic integration","LaTex file, 50 pages, no figures. Contribution to the Michael Marinov
  Memorial Volume",,"10.1142/9789812777065_0030","DFF-379/12/01","hep-th astro-ph gr-qc math-ph math.MP math.QA",,"  In this paper we extend the idea of integration to generic algebras. In
particular we concentrate over a class of algebras, that we will call
self-conjugated, having the property of possessing equivalent right and left
multiplication algebras. In this case it is always possible to define an
integral sharing many of the properties of the usual integral. For instance, if
the algebra has a continuous group of automorphisms, the corresponding
derivations are such that the usual formula of integration by parts holds. We
discuss also how to integrate over subalgebras. Many examples are discussed,
starting with Grassmann algebras, where we recover the usual Berezin's rule.
The paraGrassmann algebras are also considered, as well as the algebra of
matrices. Since Grassmann and paraGrassmann algebras can be represented by
matrices we show also that their integrals can be seen in terms of traces over
the corresponding matrices. An interesting application is to the case of group
algebras where we show that our definition of integral is equivalent to a sum
over the unitary irreducuble representations of the group. We show also some
example of integration over non self-conjugated algebras (the bosonic and the
$q$-bosonic oscillators), and over non-associative algebras (the octonions).
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:55:11 GMT""}]","2016-11-23"
"math-ph/0112032","Elliott H. Lieb","Elliott H. Lieb and Robert Seiringer","Proof of Bose-Einstein Condensation for Dilute Trapped Gases","Revised version with some simplifications and clarifications. To
  appear in Phys. Rev. Lett","Physical Review Letters, vol. 88 #170409 (2002)","10.1103/PhysRevLett.88.170409",,"math-ph cond-mat.stat-mech math.MP",,"  The ground state of bosonic atoms in a trap has been shown experimentally to
display Bose-Einstein condensation (BEC). We prove this fact theoretically for
bosons with two-body repulsive interaction potentials in the dilute limit,
starting from the basic Schroedinger equation; the condensation is 100% into
the state that minimizes the Gross-Pitaevskii energy functional. This is the
first rigorous proof of BEC in a physically realistic, continuum model.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 19:46:26 GMT""},{""version"":""v2"",""created"":""Tue, 18 Dec 2001 22:15:51 GMT""},{""version"":""v3"",""created"":""Fri, 8 Mar 2002 22:37:19 GMT""}]","2009-11-07"
"math-ph/0112033","David Fairlie","D. B. Fairlie","A universal solution","arxiv version is already official","J. Nonlinear Math. Phys., volume 9, no. 3 (2002) 256-261","10.2991/jnmp.2002.9.3.2",,"math-ph hep-th math.MP",,"  The phenomenon of an implicit function which solves a large set of second
order partial differential equations obtainable from a variational principle is
explicated by the introduction of a class of universal solutions to the
equations derivable from an arbitrary Lagrangian which is homogeneous of weight
one in the field derivatives. This result is extended to many fields. The
imposition of Lorentz invariance makes such Lagrangians unique, and equivalent
to the Companion Lagrangians introduced in [baker].
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:40:03 GMT""},{""version"":""v2"",""created"":""Mon, 29 Apr 2002 09:16:36 GMT""},{""version"":""v3"",""created"":""Mon, 3 Feb 2003 22:09:51 GMT""}]","2015-06-26"
"math-ph/0112034","PascalSpincemaille","M. Fannes and P. Spincemaille","The mutual affinity of random measures","24 pages",,,,"math-ph math.MP math.PR",,"  We consider a set of probability measures on a finite event space $\Omega$.
The mutual affinity is introduced in terms of the spectrum of the associated
Gram matrix. We show that, for randomly chosen measures, the empirical
eigenvalue distribution of the Gram matrix converges to a fixed distribution in
the limit where the number of measures, together with the cardinality of
$\Omega$, goes to infinity.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:44:26 GMT""}]","2007-05-23"
"math/0112162","Jinho Baik","Jinho Baik, Percy Deift, Ken McLaughlin, Peter Miller and Xin Zhou","Optimal tail estimates for directed last passage site percolation with
  geometric random variables","AMS-LaTex, 41 pages, 17 figures",,,,"math.PR math-ph math.MP",,"  In this paper, we obtain optimal uniform lower tail estimates for the
probability distribution of the properly scaled length of the longest up/right
path of the last passage site percolation model considered by Johansson in
[12]. The estimates are used to prove a lower tail moderate deviation result
for the model. The estimates also imply the convergence of moments, and also
provide a verification of the universal scaling law relating the longitudinal
and the transversal fluctuations of the model.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 22:45:44 GMT""}]","2007-05-23"
"math/0112163","Andrew Hassell","Andrew Hassell, Richard B. Melrose and Andr\'as Vasy","Spectral and scattering theory for symbolic potentials of order zero","69 pages",,,,"math.AP math.SP",,"  The spectral and scattering theory is investigated for a generalization, to
scattering metrics on two-dimensional compact manifolds with boundary, of the
class of smooth potentials on the Euclidean plane which are homogeneous of
degree zero near infinity. The most complete results require the additional
assumption that the restriction of the potential to the circle(s) at infinity
be Morse. Generalized eigenfunctions associated to the essential spectrum at
non-critical energies are shown to originate both at minima and maxima,
although the latter are not germane to the $L^2$ spectral theory. Asymptotic
completeness is shown, both in the traditional $L^2$ sense and in the sense of
tempered distributions. This leads to a definition of the scattering matrix,
the structure of which will be described in a future publication.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 00:26:22 GMT""}]","2007-05-23"
"math/0112164","Lin Weng","Lin Weng","A Note on Arithmetic Cohomologies for Number Fields",,,,,"math.AG",,"  As a part of our program for Geometric Arithmetic, we develop an arithmetic
cohomology theory for number fields using theory of locally compact groups.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 02:57:41 GMT""}]","2007-05-23"
"math/0112165","Michael Hutchings","Michael Hutchings","An index inequality for embedded pseudoholomorphic curves in
  symplectizations","60 pages, LaTeX 2e",,,,"math.SG math.GT",,"  Let $\Sigma$ be a surface with a symplectic form, let $\phi$ be a
symplectomorphism of $\Sigma$, and let $Y$ be the mapping torus of $\phi$. We
show that the dimensions of moduli spaces of embedded pseudoholomorphic curves
in $\R\times Y$, with cylindrical ends asymptotic to periodic orbits of $\phi$
or multiple covers thereof, are bounded from above by an additive relative
index. We deduce some compactness results for these moduli spaces.
  This paper establishes some of the foundations for a program with Michael
Thaddeus, to understand the Seiberg-Witten Floer homology of $Y$ in terms of
such pseudoholomorphic curves. Analogues of our results should also hold in
three dimensional contact homology.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 02:59:03 GMT""}]","2007-05-23"
"math/0112166","Anna Fino","Isabel G. Dotti and Anna Fino","Hyperk\""ahler torsion structures invariant by nilpotent Lie groups","LateX, 12 pages",,"10.1088/0264-9381/19/3/309",,"math.DG",,"  We study HKT structures on nilpotent Lie groups and on associated
nilmanifolds. We exhibit three weak HKT structures on $\R^8$ which are
homogeneous with respect to extensions of Heisenberg type Lie groups. The
corresponding hypercomplex structures are of a special kind, called abelian. We
prove that on any 2-step nilpotent Lie group all invariant HKT structures arise
from abelian hypercomplex structures. Furthermore, we use a correspondence
between abelian hypercomplex structures and subspaces of ${\frak sp}(n)$ to
produce continuous families of compact and noncompact of manifolds carrying non
isometric HKT structures. Finally, geometrical properties of invariant HKT
structures on 2-step nilpotent Lie groups are obtained.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:34:58 GMT""}]","2009-11-07"
"math/0112167","Enrico Schlesinger","Scott Nollet and Enrico Schlesinger","Hilbert Schemes of Degree Four Curves","26 pages, no figures","Compositio Math. 139 (2003), no. 2, 169--196",,"Politecnico di Milano, Quaderno del Dipartimento di Matematica no.
  490/P","math.AG",,"  In this paper we determine the irreducible components of the Hilbert schemes
H(4,g) of locally Cohen-Macaulay space curves of degree four and arbitrary
arithmetic genus g. We show that these Hilbert schemes are connected, in spite
of having about g^2/24 irreducible components. For g < -2 we exhibit a
component that is disjoint from the component of extremal curves and use this
to give a counterexample to a conjecture of Ait-Amrane and Perrin.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:39:45 GMT""}]","2010-03-26"
"math/0112168","Enrico Schlesinger","Scott Nollet and Enrico Schlesinger","Curves on a Double Surface","13 pages, no figures. Dedicated to Silvio Greco on the occasion of
  his sixtieth birthday","Collect. Math. 54 (2003), no. 3, 327--340",,"Politecnico di Milano, Quaderno del Dipartimento di Matematica no.
  485/P","math.AG",,"  Let F be a smooth surface in a smooth projective threefold T, and let X=2F be
the first infinitesimal neighborhood of X in T. A locally Cohen-Macaulay curve
C in X gives rise to two effective divisors on F, namely the curve part P of
the intersection of C and F, and the curve R residual in C to this
intersection. We show that a general deformation of R on F lifts to a
deformation of C on X when a certain cohomology group vanishes. In our paper
""Hilbert Schemes of Degree Four Curves"" we use this result to prove the
connectedness of the Hilbert schemes H(4,g) of locally Cohen-Macaulay space
curves of degree four and arbitrary arithmetic genus g.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:54:37 GMT""}]","2010-03-26"
"nlin/0112022","Cristian S. Calude","Cristian S. Calude, Michael J. Dinneen, Chi-Kou Shu","Computing A Glimpse of Randomness","16 pages; Experimental Mathematics (accepted)",,,,"nlin.CD nlin.AO",,"  A Chaitin Omega number is the halting probability of a universal Chaitin
(self-delimiting Turing) machine. Every Omega number is both computably
enumerable (the limit of a computable, increasing, converging sequence of
rationals) and random (its binary expansion is an algorithmic random sequence).
In particular, every Omega number is strongly non-computable. The aim of this
paper is to describe a procedure, which combines Java programming and
mathematical proofs, for computing the exact values of the first 64 bits of a
Chaitin Omega:
0000001000000100000110001000011010001111110010111011101000010000. Full
description of programs and proofs will be given elsewhere.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 00:27:53 GMT""},{""version"":""v2"",""created"":""Wed, 23 Jan 2002 17:24:02 GMT""},{""version"":""v3"",""created"":""Mon, 11 Feb 2002 04:07:11 GMT""}]","2007-05-23"
"nucl-ex/0112005","Helmut Oeschler","H. Oeschler, J. Cleymans and K. Redlich","Strange Particle Production from SIS to LHC","Presented at the International Workshop ""On the Physics of the
  Quark-Gluon Plasma"", Palaiseau, France, September 2001. 10 pages, 8 figures","Pramana60:1039-1044,2002","10.1007/BF02707027","Darmstadt University of Technology, Preprint IKDA 01/24","nucl-ex",,"  >1A review of meson emission in heavy ion collisions at incident energies
from SIS up to collider energies is presented. A statistical model assuming
chemical equilibrium and local strangeness conservation (i.e. strangeness
conservation per collision) explains most of the observed features.
  Emphasis is put onto the study of $K^+$ and $K^-$ emission at low incident
energies. In the framework of this statistical model it is shown that the
experimentally observed equality of $K^+$ and $K^-$ rates at
``threshold-corrected'' energies $\sqrt{s} - \sqrt{s_{th}}$ is due to a
crossing of two excitation functions. Furthermore, the independence of the
$K^+$ to $K^-$ ratio on the number of participating nucleons observed between
SIS and RHIC is consistent with this model.
  It is demonstrated that the $K^-$ production at SIS energies occurs
predominantly via strangeness exchange and this channel is approaching chemical
equilibrium. The observed maximum in the $K^+/\pi^+$ excitation function is
also seen in the ratio of strange to non-strange particle production. The
appearance of this maximum around 30 $A\cdot$GeV is due to the energy
dependence of the chemical freeze-out parameters $T$ and $\mu_B$.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 13:06:38 GMT""}]","2008-11-26"
"nucl-th/0112054","Alexei Yu. Illarionov","A. Yu. Illarionov and G. I. Lykasov","Deuteron Structure at Small $N - N$ Distances from Inelastic $e-D$ and
  $p-D$ Reactions","7 pages, 3 figures. To appear in the proceedings of 5th Workshop on
  Electromagnetically Induced Two Hadron Emission, Lund, Sweden, 13-16 Jun 2001",,,,"nucl-th hep-ph",,"  The outline of the presentation is as follows: I. Nucleon Distribution in the
Deuteron from $e-D$ and $p-D$ Processes. II. Quark Distribution in Deuteron
from its Fragmentation to Pions and Deep Inelastic $e-D$ scattering.
III.Difference of These Two Distributions and Its Possible Understanding.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:17:45 GMT""}]","2007-05-23"
"physics/0112046","Sergej V. Aksenov","Sergej V. Aksenov, Michael A. Savageau","Statistical inference and modeling with the S distribution","22 pages, 1 Postscript figure, uses rotating.sty, harvard.sty
  Submitted to Journal of Statistical Computation and Simulation",,,,"physics.data-an",,"  We consider the problem of statistical inference for the S distribution and
introduce new minimum distance estimators for the four parameters of the S
distribution using Kolmogorov-Smirnov, Cramer-von Mises and related distance
metrics. Approximate goodness-of-fit and confidence intervals for parameters
are calculated using bootstrap methods. We discuss further how the S
distribution can be used to solve various problems of statistical modeling
associated with parameter inference, including goodness-of-fit tests, Monte
Carlo simulations and modeling trends in the distributions.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 05:26:13 GMT""}]","2007-05-23"
"physics/0112047","Antonio del Rio","J.A del Rio, R.N. Kostoff, E.O. Garcia, A.M. Ramirez and J. A. Humenik","Phenomenological approach to profile impact of scientific research:
  Citation Mining","Paper to be published in Advances in Complex Systems","Adv. Complex Systems 5, 19-42 (2002)",,,"physics.soc-ph physics.data-an",,"  In this paper we present a phenomenological approach to describe a complex
system: scientific research impact through Citation Mining. The novel concept
of Citation Mining, a combination of citation bibliometrics and text mining, is
used for the phenomenological description. Citation Mining starts with a group
of core papers whose impact is to be examined, retrieves the papers that cite
these core papers, and then analyzes the technical infrastructure (authors,
jorunals, institutions) of the citing papers as well as their thematic
characteristics.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 05:46:54 GMT""}]","2007-05-23"
"physics/0112048","Jacques Moret-Bailly","Jacques Moret-Bailly","The zero point field in low light level experiments","7 pages",,,,"physics.optics physics.gen-ph",,"  The existence of the zero point electromagnetic field in the dark is a
trivial property of classical electromagnetism. Splitting the total, genuine
electromagnetic field into the sum of a conventional field and a zero point
field is physically meaningless. If a receiver attenuates the genuine field
down to a zero conventional field, it remains a zero point field having the
coherence and the phase of the conventional field, and vice-versa for the
amplification of the zero point field by a source.
  Nonlinear optical effects must be written using the genuine field, so that at
low light levels they become linear in relation to the conventional field. The
result of the interpretation of all observations, even at low light levels, is
exactly the same in quantum electrodynamics and in the semi-classical theory.
  The zero point field is stochastic only far from the sources and the
receivers; elsewhere, it is shaped by matter, it may be studied through fields
visible before an absorption or after an amplification.
  Two examples are given : the computation of fourth order interferences and
the use of the impulsive stimulated Raman scattering with ordinary incoherent
light in astrophysics.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 08:50:30 GMT""}]","2007-05-23"
